timestamp,rpm,throttle_percent
2026-07-08T22:45:33.968,784.25,12.156862745098039
2026-07-08T22:45:34.212,792.75,12.156862745098039
2026-07-08T22:45:34.451,802.75,12.156862745098039
2026-07-08T22:45:34.690,800.75,12.156862745098039
2026-07-08T22:45:34.934,798.0,12.156862745098039
2026-07-08T22:45:35.168,798.0,12.156862745098039
2026-07-08T22:45:35.402,811.0,12.156862745098039
2026-07-08T22:45:35.636,807.25,12.156862745098039
2026-07-08T22:45:35.875,813.0,12.156862745098039
2026-07-08T22:45:36.112,816.5,12.156862745098039
2026-07-08T22:45:36.497,810.5,12.156862745098039
2026-07-08T22:45:37.213,816.0,12.156862745098039
2026-07-08T22:45:37.671,797.75,12.156862745098039
2026-07-08T22:45:37.953,788.0,12.156862745098039
2026-07-08T22:45:38.197,790.0,12.156862745098039
2026-07-08T22:45:38.430,796.25,12.156862745098039
2026-07-08T22:45:38.677,797.25,12.156862745098039
2026-07-08T22:45:38.908,788.0,12.156862745098039
2026-07-08T22:45:39.335,785.75,12.156862745098039
2026-07-08T22:45:39.800,790.0,12.156862745098039
2026-07-08T22:45:40.033,788.5,12.156862745098039
2026-07-08T22:45:40.279,783.0,12.156862745098039
2026-07-08T22:45:40.516,788.0,12.156862745098039
2026-07-08T22:45:40.753,788.5,12.156862745098039
2026-07-08T22:45:40.997,794.75,12.156862745098039
2026-07-08T22:45:41.510,792.25,11.764705882352942
2026-07-08T22:45:41.738,796.0,12.156862745098039
2026-07-08T22:45:41.992,797.75,12.156862745098039
2026-07-08T22:45:42.313,795.25,12.156862745098039
2026-07-08T22:45:42.547,795.75,12.156862745098039
2026-07-08T22:45:42.793,799.5,12.156862745098039
2026-07-08T22:45:43.011,796.0,11.764705882352942
2026-07-08T22:45:43.331,805.25,11.764705882352942
2026-07-08T22:45:43.591,808.0,11.764705882352942
2026-07-08T22:45:43.828,816.0,12.156862745098039
2026-07-08T22:45:44.108,811.0,11.764705882352942
2026-07-08T22:45:44.379,804.0,12.156862745098039
2026-07-08T22:45:44.612,802.5,12.156862745098039
2026-07-08T22:45:44.848,797.75,11.764705882352942
2026-07-08T22:45:45.098,801.5,12.156862745098039
2026-07-08T22:45:45.329,801.75,12.156862745098039
2026-07-08T22:45:45.565,797.25,11.764705882352942
2026-07-08T22:45:45.814,789.25,11.764705882352942
2026-07-08T22:45:46.048,786.5,11.764705882352942
2026-07-08T22:45:46.300,781.25,12.156862745098039
2026-07-08T22:45:46.530,795.25,11.764705882352942
2026-07-08T22:45:46.778,794.0,11.764705882352942
2026-07-08T22:45:47.014,792.5,12.156862745098039
2026-07-08T22:45:47.249,779.25,11.764705882352942
2026-07-08T22:45:47.500,785.0,12.156862745098039
2026-07-08T22:45:47.739,787.75,11.764705882352942
2026-07-08T22:45:47.979,792.5,12.156862745098039
2026-07-08T22:45:48.214,793.5,11.764705882352942
2026-07-08T22:45:48.459,798.0,12.156862745098039
2026-07-08T22:45:48.702,794.25,12.549019607843137
2026-07-08T22:45:48.935,854.25,14.117647058823529
2026-07-08T22:45:49.177,1197.5,19.215686274509803
2026-07-08T22:45:49.419,1615.75,12.549019607843137
2026-07-08T22:45:49.661,1379.75,12.156862745098039
2026-07-08T22:45:49.899,1106.25,11.372549019607844
2026-07-08T22:45:50.135,858.5,13.333333333333334
2026-07-08T22:45:50.406,844.25,12.549019607843137
2026-07-08T22:45:50.698,803.5,12.549019607843137
2026-07-08T22:45:50.936,787.0,12.549019607843137
2026-07-08T22:45:51.176,786.5,12.549019607843137
2026-07-08T22:45:51.413,795.25,12.549019607843137
2026-07-08T22:45:51.661,803.5,12.549019607843137
2026-07-08T22:45:51.897,807.25,12.156862745098039
2026-07-08T22:45:52.138,802.75,12.549019607843137
2026-07-08T22:45:52.369,799.25,12.156862745098039
2026-07-08T22:45:52.620,803.5,12.156862745098039
2026-07-08T22:45:52.852,795.5,12.156862745098039
2026-07-08T22:45:53.098,800.0,12.156862745098039
2026-07-08T22:45:53.342,791.5,12.156862745098039
2026-07-08T22:45:53.578,794.5,12.156862745098039
2026-07-08T22:45:53.814,802.75,12.156862745098039
2026-07-08T22:45:54.063,791.75,12.156862745098039
2026-07-08T22:45:54.298,793.75,12.156862745098039
2026-07-08T22:45:54.545,797.5,12.156862745098039
2026-07-08T22:45:54.784,798.75,12.156862745098039
2026-07-08T22:45:55.020,799.5,12.156862745098039
2026-07-08T22:45:55.600,794.5,12.156862745098039
